Matricula,Turno,Estado,Modalidad,Estado2,Adeudo,Divisa,TotalAdeudo
200232181,Matutino,Activo,Maestria,MATRICULADO,608692,0.0052,3165.1984
200232639,Matutino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200232943,Matutino,Activo,Maestria,MATRICULADO,556240,0.0052,2892.448
200232998,Matutino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200233038,Matutino,Activo,Maestria,MATRICULADO,1298058,0.0052,6749.9016
200233580,Matutino,Activo,Maestria,MATRICULADO,421569,0.0052,2192.1588
200233796,Matutino,Activo,Maestria,MATRICULADO,576110,0.0052,2995.772
200233931,Matutino,Activo,Maestria,MATRICULADO,3244174,0.0052,16869.7048
200234185,Matutino,Activo,Maestria,MATRICULADO,1043829,0.0052,5427.9108
200234269,Matutino,Activo,Maestria,MATRICULADO,6378506,0.0052,33168.2312
200235121,Matutino,Activo,Maestria,MATRICULADO,519850,0.0052,2703.22
200235395,Matutino,Activo,Maestria,MATRICULADO,1904627,0.0052,9904.0604
200236512,Matutino,Activo,Maestria,MATRICULADO,370286,0.0052,1925.4872
200236674,Matutino,Activo,Maestria,MATRICULADO,5297841,0.0052,27548.7732
200236916,Matutino,Activo,Maestria,MATRICULADO,-1000837.2,0.0052,-5204.35344
200236918,Matutino,Activo,Maestria,MATRICULADO,1213138,0.0052,6308.3176
200236919,Matutino,Activo,Maestria,MATRICULADO,1255598,0.0052,6529.1096
200236920,Matutino,Activo,Maestria,MATRICULADO,-970513,0.0052,-5046.6676
200237361,Matutino,Activo,Maestria,MATRICULADO,1255597.8,0.0052,6529.10856
200237843,Matutino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200238481,Matutino,Activo,Maestria,MATRICULADO,1213138,0.0052,6308.3176
200239877,Matutino,Activo,Maestria,MATRICULADO,934883,0.0052,4861.3916
200239947,Matutino,Activo,Maestria,MATRICULADO,1213138,0.0052,6308.3176
200240164,Matutino,Activo,Maestria,MATRICULADO,-384501,0.0052,-1999.4052
200240172,Matutino,Activo,Maestria,MATRICULADO,-970509.2,0.0052,-5046.64784
200243303,Matutino,Activo,Maestria,MATRICULADO,1039700,0.0052,5406.44
200243498,Matutino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200244288,Matutino,Activo,Maestria,MATRICULADO,-41875,0.0052,-217.75
200244525,Matutino,Activo,Maestria,MATRICULADO,2167127,0.0052,11269.0604
200245846,Matutino,Activo,Maestria,MATRICULADO,778900,0.0052,4050.28
200246058,Matutino,Activo,Maestria,MATRICULADO,7016015,0.0052,36483.278
200246174,Matutino,Activo,Maestria,MATRICULADO,3666112,0.0052,19063.7824
200246367,Matutino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
240230429,Matutino,Activo,Maestria,MATRICULADO,623,5.07,3158.61
200290491,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200296303,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200297773,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200297842,Vespertino,Activo,Maestria,MATRICULADO,0,0.0052,0
200298534,Vespertino,Activo,Maestria,MATRICULADO,0,0.0052,0
200299317,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200300094,Vespertino,Activo,Maestria,MATRICULADO,1439003,0.0052,7482.8156
200300475,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200300830,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200301212,Vespertino,Activo,Maestria,MATRICULADO,1439003,0.0052,7482.8156
200304798,Vespertino,Activo,Maestria,MATRICULADO,0,0.0052,0
200304936,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200305475,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
280281423,Vespertino,Activo,Maestria,MATRICULADO,701128,0.026,18229.328
280282383,Vespertino,Activo,Maestria,MATRICULADO,140817,0.026,3661.242
280287810,Vespertino,Activo,Maestria,MATRICULADO,-1274063,0.026,-33125.638
280293601,Vespertino,Activo,Maestria,MATRICULADO,432308,0.026,11240.008
200235607,Vespertino,Activo,Maestria,MATRICULADO,990029,0.0052,5148.1508
200252286,Vespertino,Activo,Maestria,MATRICULADO,2553656,0.0052,13279.0112
200280467,Vespertino,Activo,Maestria,MATRICULADO,630919,0.0052,3280.7788
200281110,Vespertino,Activo,Maestria,MATRICULADO,3008766,0.0052,15645.5832
200281443,Vespertino,Activo,Maestria,MATRICULADO,1288422,0.0052,6699.7944
200282164,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200282667,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200283409,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200283431,Vespertino,Activo,Maestria,MATRICULADO,0,0.0052,0
200284515,Vespertino,Activo,Maestria,MATRICULADO,1888422,0.0052,9819.7944
200284519,Vespertino,Activo,Maestria,MATRICULADO,1888422,0.0052,9819.7944
200284527,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200284967,Vespertino,Activo,Maestria,MATRICULADO,2803900,0.0052,14580.28
200285432,Vespertino,Activo,Maestria,MATRICULADO,2448594,0.0052,12732.6888
200285717,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200286286,Vespertino,Activo,Maestria,MATRICULADO,1328222,0.0052,6906.7544
200287250,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200289186,Vespertino,Activo,Maestria,MATRICULADO,2803900,0.0052,14580.28
200291242,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200291675,Vespertino,Activo,Maestria,MATRICULADO,2803900,0.0052,14580.28
200293164,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200293866,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
280262402,Vespertino,Activo,Maestria,MATRICULADO,131150,0.026,3409.9
280265999,Vespertino,Activo,Maestria,MATRICULADO,-75400,0.026,-1960.4
280278342,Vespertino,Activo,Maestria,MATRICULADO,140817,0.026,3661.242
200259739,Vespertino,Activo,Maestria,MATRICULADO,1236145,0.0052,6427.954
200259747,Vespertino,Activo,Maestria,MATRICULADO,1255598,0.0052,6529.1096
200262706,Vespertino,Activo,Maestria,MATRICULADO,4049417,0.0052,21056.9684
200265137,Vespertino,Activo,Maestria,MATRICULADO,1904627,0.0052,9904.0604
200265541,Vespertino,Activo,Maestria,MATRICULADO,519850,0.0052,2703.22
200265658,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200266370,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200266727,Vespertino,Activo,Maestria,MATRICULADO,2085939,0.0052,10846.8828
200267289,Vespertino,Activo,Maestria,MATRICULADO,2600830,0.0052,13524.316
200267891,Vespertino,Activo,Maestria,MATRICULADO,2139656,0.0052,11126.2112
200267892,Vespertino,Activo,Maestria,MATRICULADO,2338243,0.0052,12158.8636
200268111,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200268480,Vespertino,Activo,Maestria,MATRICULADO,1653656,0.0052,8599.0112
200269005,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200269266,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200269462,Vespertino,Activo,Maestria,MATRICULADO,2586274,0.0052,13448.6248
200269527,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200270203,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200270385,Vespertino,Activo,Maestria,MATRICULADO,1298058,0.0052,6749.9016
200271250,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200271378,Vespertino,Activo,Maestria,MATRICULADO,-1.6,0.0052,-0.00832
200271383,Vespertino,Activo,Maestria,MATRICULADO,-1.6,0.0052,-0.00832
200272934,Vespertino,Activo,Maestria,MATRICULADO,0,0.0052,0
200272956,Vespertino,Activo,Maestria,MATRICULADO,3232243,0.0052,16807.6636
200273135,Vespertino,Activo,Maestria,MATRICULADO,1213138,0.0052,6308.3176
200276053,Vespertino,Activo,Maestria,MATRICULADO,3392786,0.0052,17642.4872
200253056,Vespertino,Activo,Maestria,MATRICULADO,1960225,0.0052,10193.17
200253748,Vespertino,Activo,Maestria,MATRICULADO,5648359,0.0052,29371.4668
200257194,Vespertino,Activo,Maestria,MATRICULADO,639020,0.0052,3322.904
200257660,Vespertino,Activo,Maestria,MATRICULADO,2347475,0.0052,12206.87
200258021,Vespertino,Activo,Maestria,MATRICULADO,1255597.6,0.0052,6529.10752
200259376,Vespertino,Activo,Maestria,MATRICULADO,3547475,0.0052,18446.87
200259428,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200260310,Vespertino,Activo,Maestria,MATRICULADO,1381364,0.0052,7183.0928
200261137,Vespertino,Activo,Maestria,MATRICULADO,5347475,0.0052,27806.87
200261249,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200261262,Vespertino,Activo,Maestria,MATRICULADO,1298058,0.0052,6749.9016
200261310,Vespertino,Activo,Maestria,MATRICULADO,3621332,0.0052,18830.9264
200261802,Vespertino,Activo,Maestria,MATRICULADO,519850,0.0052,2703.22
200262567,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200262769,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200263216,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200263579,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200263607,Vespertino,Activo,Maestria,MATRICULADO,4518444,0.0052,23495.9088
200263650,Vespertino,Activo,Maestria,MATRICULADO,2160225,0.0052,11233.17
200263726,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200264464,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200264659,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
240243463,Vespertino,Activo,Maestria,MATRICULADO,590,5.07,2991.3
240262677,Vespertino,Activo,Maestria,MATRICULADO,452,5.07,2291.64
240262884,Vespertino,Activo,Maestria,MATRICULADO,904,5.07,4583.28
240263312,Vespertino,Activo,Maestria,MATRICULADO,452,5.07,2291.64
240263349,Vespertino,Activo,Maestria,MATRICULADO,452,5.07,2291.64
240264075,Vespertino,Activo,Maestria,MATRICULADO,2388,5.07,12107.16
280251135,Vespertino,Activo,Maestria,MATRICULADO,131150,0.026,3409.9
200235308,Vespertino,Activo,Maestria,MATRICULADO,2369812,0.0052,12323.0224
200237060,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200237072,Vespertino,Activo,Maestria,MATRICULADO,691489,0.0052,3595.7428
200237471,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200239092,Vespertino,Activo,Maestria,MATRICULADO,5636379,0.0052,29309.1708
200242753,Vespertino,Activo,Maestria,MATRICULADO,5620701,0.0052,29227.6452
200243148,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200243339,Vespertino,Activo,Maestria,MATRICULADO,1872176,0.0052,9735.3152
200244040,Vespertino,Activo,Maestria,MATRICULADO,3805703,0.0052,19789.6556
200244342,Vespertino,Activo,Maestria,MATRICULADO,-71113,0.0052,-369.7876
200244465,Vespertino,Activo,Maestria,MATRICULADO,1017250,0.0052,5289.7
200244934,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200244948,Vespertino,Activo,Maestria,MATRICULADO,1061516,0.0052,5519.8832
200245738,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200246121,Vespertino,Activo,Maestria,MATRICULADO,1212167,0.0052,6303.2684
200246572,Vespertino,Activo,Maestria,MATRICULADO,1298061,0.0052,6749.9172
200246638,Vespertino,Activo,Maestria,MATRICULADO,5956291,0.0052,30972.7132
200246641,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200247356,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200247474,Vespertino,Activo,Maestria,MATRICULADO,4263243,0.0052,22168.8636
200248713,Vespertino,Activo,Maestria,MATRICULADO,4842232,0.0052,25179.6064
200248989,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200249007,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200249016,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200249033,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200249262,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200249462,Vespertino,Activo,Maestria,MATRICULADO,2202254,0.0052,11451.7208
200250121,Vespertino,Activo,Maestria,MATRICULADO,5412272,0.0052,28143.8144
200250293,Vespertino,Activo,Maestria,MATRICULADO,3904627,0.0052,20304.0604
200250300,Vespertino,Activo,Maestria,MATRICULADO,2166697,0.0052,11266.8244
200250481,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250537,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250606,Vespertino,Activo,Maestria,MATRICULADO,1255597.4,0.0052,6529.10648
200250634,Vespertino,Activo,Maestria,MATRICULADO,3526493,0.0052,18337.7636
200250663,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250668,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250724,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250816,Vespertino,Activo,Maestria,MATRICULADO,-893075,0.0052,-4643.99
200250836,Vespertino,Activo,Maestria,MATRICULADO,262500,0.0052,1365
200250908,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200250988,Vespertino,Activo,Maestria,MATRICULADO,3972259,0.0052,20655.7468
200251106,Vespertino,Activo,Maestria,MATRICULADO,2735985,0.0052,14227.122
200251182,Vespertino,Activo,Maestria,MATRICULADO,419485.4,0.0052,2181.32408
200251839,Vespertino,Activo,Maestria,MATRICULADO,998557,0.0052,5192.4964
240245658,Vespertino,Activo,Maestria,MATRICULADO,669,5.07,3391.83
240248099,Vespertino,Activo,Maestria,MATRICULADO,109,5.07,552.63
240249438,Vespertino,Activo,Maestria,MATRICULADO,3399,5.07,17232.93
240249492,Vespertino,Activo,Maestria,MATRICULADO,-1451.52,5.07,-7359.2064
240250456,Vespertino,Activo,Maestria,MATRICULADO,561,5.07,2844.27
240250961,Vespertino,Activo,Maestria,MATRICULADO,1077,5.07,5460.39
200255943,Vespertino,Activo,Maestria,MATRICULADO,1439003,0.0052,7482.8156
200286162,Vespertino,Activo,Maestria,MATRICULADO,1439003,0.0052,7482.8156
200301414,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200301765,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200302929,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200302939,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200305120,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200305170,Vespertino,Activo,Maestria,MATRICULADO,523525,0.0052,2722.33
200305897,Vespertino,Activo,Maestria,MATRICULADO,1083697,0.0052,5635.2244
200250585,Vespertino,Activo,Maestria,MATRICULADO,-1062601,0.0052,-5525.5252
200286836,Vespertino,Activo,Maestria,MATRICULADO,1341422,0.0052,6975.3944
200287453,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200287908,Vespertino,Activo,Maestria,MATRICULADO,700772,0.0052,3644.0144
200289051,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200290985,Vespertino,Activo,Maestria,MATRICULADO,2448594,0.0052,12732.6888
200291475,Vespertino,Activo,Maestria,MATRICULADO,2471837,0.0052,12853.5524
200291996,Vespertino,Activo,Maestria,MATRICULADO,1364897,0.0052,7097.4644
200292299,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
200292525,Vespertino,Activo,Maestria,MATRICULADO,2448594,0.0052,12732.6888
200292585,Vespertino,Activo,Maestria,MATRICULADO,1364897,0.0052,7097.4644
200293610,Vespertino,Activo,Maestria,MATRICULADO,1888422,0.0052,9819.7944
200294042,Vespertino,Activo,Maestria,MATRICULADO,1328250,0.0052,6906.9
290281685,Vespertino,Activo,Maestria,MATRICULADO,400,19.88,7952
290282289,Vespertino,Activo,Maestria,MATRICULADO,-154,19.88,-3061.52
290286017,Vespertino,Activo,Maestria,MATRICULADO,200,19.88,3976
290286546,Vespertino,Activo,Maestria,MATRICULADO,236,19.88,4691.68
290286550,Vespertino,Activo,Maestria,MATRICULADO,1114,19.88,22146.32
290286648,Vespertino,Activo,Maestria,MATRICULADO,200,19.88,3976
290291679,Vespertino,Activo,Maestria,MATRICULADO,1046,19.88,20794.48
290291712,Vespertino,Activo,Maestria,MATRICULADO,400,19.88,7952
290293056,Vespertino,Activo,Maestria,MATRICULADO,400,19.88,7952
240283598,Vespertino,Activo,Maestria,MATRICULADO,517,5.07,2621.19
240286683,Vespertino,Activo,Maestria,MATRICULADO,2284,5.07,11579.88
240290670,Vespertino,Activo,Maestria,MATRICULADO,1034,5.07,5242.38
300289438,Vespertino,Activo,Maestria,MATRICULADO,145,19.88,2882.6
200227308,Vespertino,Activo,Maestria,MATRICULADO,3301050,0.0052,17165.46
200258853,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200260356,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200265118,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200265184,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200265539,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200265828,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200265851,Vespertino,Activo,Maestria,MATRICULADO,519850,0.0052,2703.22
200266100,Vespertino,Activo,Maestria,MATRICULADO,1373135.2,0.0052,7140.30304
200266218,Vespertino,Activo,Maestria,MATRICULADO,3052243,0.0052,15871.6636
200266470,Vespertino,Activo,Maestria,MATRICULADO,3026714,0.0052,15738.9128
200266656,Vespertino,Activo,Maestria,MATRICULADO,1295935,0.0052,6738.862
200266661,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200267363,Vespertino,Activo,Maestria,MATRICULADO,242628,0.0052,1261.6656
200267888,Vespertino,Activo,Maestria,MATRICULADO,2586274,0.0052,13448.6248
200267984,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200267995,Vespertino,Activo,Maestria,MATRICULADO,421569,0.0052,2192.1588
200268141,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200268261,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200269351,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200269817,Vespertino,Activo,Maestria,MATRICULADO,-3396848,0.0052,-17663.6096
200269933,Vespertino,Activo,Maestria,MATRICULADO,3842930,0.0052,19983.236
200270047,Vespertino,Activo,Maestria,MATRICULADO,-0.6,0.0052,-0.00312
200270481,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200271740,Vespertino,Activo,Maestria,MATRICULADO,-42460,0.0052,-220.792
200271791,Vespertino,Activo,Maestria,MATRICULADO,649029,0.0052,3374.9508
200272044,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200272208,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200272607,Vespertino,Activo,Maestria,MATRICULADO,606569,0.0052,3154.1588
200272657,Vespertino,Activo,Maestria,MATRICULADO,285087,0.0052,1482.4524
200274009,Vespertino,Activo,Maestria,MATRICULADO,1421228,0.0052,7390.3856
200275390,Vespertino,Activo,Maestria,MATRICULADO,1374739,0.0052,7148.6428
200275395,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200275620,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200275683,Vespertino,Activo,Maestria,MATRICULADO,1392080,0.0052,7238.816
200275954,Vespertino,Activo,Maestria,MATRICULADO,660562,0.0052,3434.9224
200276997,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200277084,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200277102,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200277841,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200278445,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200278628,Vespertino,Activo,Maestria,MATRICULADO,1374739,0.0052,7148.6428
200278712,Vespertino,Activo,Maestria,MATRICULADO,1467655,0.0052,7631.806
200278922,Vespertino,Activo,Maestria,MATRICULADO,664125,0.0052,3453.45
200279345,Vespertino,Activo,Maestria,MATRICULADO,2795967,0.0052,14539.0284
290270818,Vespertino,Activo,Maestria,MATRICULADO,1399,19.88,27812.12
290271104,Vespertino,Activo,Maestria,MATRICULADO,263,19.88,5228.44
290273378,Vespertino,Activo,Maestria,MATRICULADO,1531,19.88,30436.28
290276244,Vespertino,Activo,Maestria,MATRICULADO,236,19.88,4691.68
290276728,Vespertino,Activo,Maestria,MATRICULADO,1531,19.88,30436.28
290278408,Vespertino,Activo,Maestria,MATRICULADO,250,19.88,4970
290279342,Vespertino,Activo,Maestria,MATRICULADO,450,19.88,8946
290279682,Vespertino,Activo,Maestria,MATRICULADO,246,19.88,4890.48
240252742,Vespertino,Activo,Maestria,MATRICULADO,1904,5.07,9653.28
240263313,Vespertino,Activo,Maestria,MATRICULADO,452,5.07,2291.64
240264073,Vespertino,Activo,Maestria,MATRICULADO,476,5.07,2413.32
240266243,Vespertino,Activo,Maestria,MATRICULADO,589,5.07,2986.23
240267256,Vespertino,Activo,Maestria,MATRICULADO,1452,5.07,7361.64
240270145,Vespertino,Activo,Maestria,MATRICULADO,452,5.07,2291.64
240273027,Vespertino,Activo,Maestria,MATRICULADO,-0.8,5.07,-4.056
240275663,Vespertino,Activo,Maestria,MATRICULADO,144,5.07,730.08
240276624,Vespertino,Activo,Maestria,MATRICULADO,659,5.07,3341.13
240278247,Vespertino,Activo,Maestria,MATRICULADO,1004,5.07,5090.28
